,County,State,City,Pollutant,Date
470,Santa Cruz,Arizona,Nogales,11.8,2020-02-19
471,Santa Cruz,Arizona,Nogales,8.7,2020-02-20
472,Santa Cruz,Arizona,Nogales,5.6,2020-02-21
473,Santa Cruz,Arizona,Nogales,3.0,2020-02-22
474,Santa Cruz,Arizona,Nogales,1.5,2020-02-23
475,Santa Cruz,Arizona,Nogales,4.2,2020-02-24
476,Santa Cruz,Arizona,Nogales,4.3,2020-02-25
477,Santa Cruz,Arizona,Nogales,1.7,2020-02-26
478,Santa Cruz,Arizona,Nogales,7.7,2020-02-27
479,Santa Cruz,Arizona,Nogales,6.5,2020-02-28
480,Santa Cruz,Arizona,Nogales,6.0,2020-02-29
481,Santa Cruz,Arizona,Nogales,1.9,2020-03-01
482,Santa Cruz,Arizona,Nogales,2.5,2020-03-02
483,Santa Cruz,Arizona,Nogales,2.2,2020-03-03
484,Santa Cruz,Arizona,Nogales,3.9,2020-03-04
485,Santa Cruz,Arizona,Nogales,6.5,2020-03-05
486,Santa Cruz,Arizona,Nogales,2.7,2020-03-06
487,Santa Cruz,Arizona,Nogales,4.0,2020-03-07
488,Santa Cruz,Arizona,Nogales,2.1,2020-03-08
489,Santa Cruz,Arizona,Nogales,2.9,2020-03-09
490,Santa Cruz,Arizona,Nogales,1.3,2020-03-10
491,Santa Cruz,Arizona,Nogales,1.2,2020-03-11
492,Santa Cruz,Arizona,Nogales,0.2,2020-03-12
493,Santa Cruz,Arizona,Nogales,0.0,2020-03-13
494,Santa Cruz,Arizona,Nogales,4.5,2020-03-14
495,Santa Cruz,Arizona,Nogales,10.0,2020-03-15
496,Santa Cruz,Arizona,Nogales,4.7,2020-03-16
497,Santa Cruz,Arizona,Nogales,3.7,2020-03-17
498,Santa Cruz,Arizona,Nogales,1.8,2020-03-18
499,Santa Cruz,Arizona,Nogales,2.9,2020-03-19
500,Santa Cruz,Arizona,Nogales,7.2,2020-03-20
501,Santa Cruz,Arizona,Nogales,7.6,2020-03-21
502,Santa Cruz,Arizona,Nogales,10.5,2020-03-22
503,Santa Cruz,Arizona,Nogales,3.0,2020-03-23
504,Santa Cruz,Arizona,Nogales,5.7,2020-03-24
505,Santa Cruz,Arizona,Nogales,4.2,2020-03-25
506,Santa Cruz,Arizona,Nogales,1.5,2020-03-26
507,Santa Cruz,Arizona,Nogales,2.2,2020-03-27
508,Santa Cruz,Arizona,Nogales,3.8,2020-03-28
509,Santa Cruz,Arizona,Nogales,6.7,2020-03-29
510,Santa Cruz,Arizona,Nogales,6.1,2020-03-30
511,Santa Cruz,Arizona,Nogales,4.2,2020-03-31
512,Maricopa,Arizona,Phoenix,10.1,2020-01-22
513,Maricopa,Arizona,Phoenix,19.1,2020-01-23
514,Maricopa,Arizona,Phoenix,17.0,2020-01-24
515,Maricopa,Arizona,Phoenix,16.7,2020-01-25
516,Maricopa,Arizona,Phoenix,17.2,2020-01-26
517,Maricopa,Arizona,Phoenix,13.4,2020-01-27
518,Maricopa,Arizona,Phoenix,7.7,2020-01-28
519,Maricopa,Arizona,Phoenix,8.9,2020-01-29
520,Maricopa,Arizona,Phoenix,5.0,2020-01-30
521,Maricopa,Arizona,Phoenix,12.6,2020-01-31
522,La Paz,Arizona,Wenden,3.0,2020-01-22
523,La Paz,Arizona,Wenden,3.4,2020-01-23
524,La Paz,Arizona,Wenden,3.0,2020-01-24
525,La Paz,Arizona,Wenden,2.5,2020-01-25
526,La Paz,Arizona,Wenden,2.0,2020-01-26
527,La Paz,Arizona,Wenden,2.0,2020-01-27
528,La Paz,Arizona,Wenden,1.8,2020-01-28
529,La Paz,Arizona,Wenden,2.1,2020-01-29
530,La Paz,Arizona,Wenden,1.6,2020-01-30
531,La Paz,Arizona,Wenden,2.1,2020-01-31
532,La Paz,Arizona,Wenden,2.2,2020-02-01
533,La Paz,Arizona,Wenden,2.0,2020-02-02
534,La Paz,Arizona,Wenden,4.0,2020-02-03
535,La Paz,Arizona,Wenden,2.8,2020-02-04
536,La Paz,Arizona,Wenden,3.7,2020-02-05
537,La Paz,Arizona,Wenden,2.5,2020-02-06
538,La Paz,Arizona,Wenden,3.2,2020-02-07
539,La Paz,Arizona,Wenden,3.8,2020-02-08
540,La Paz,Arizona,Wenden,4.5,2020-02-09
541,La Paz,Arizona,Wenden,2.9,2020-02-10
542,La Paz,Arizona,Wenden,2.2,2020-02-11
543,La Paz,Arizona,Wenden,2.9,2020-02-12
544,La Paz,Arizona,Wenden,3.5,2020-02-13
545,La Paz,Arizona,Wenden,3.2,2020-02-14
546,La Paz,Arizona,Wenden,3.9,2020-02-15
547,La Paz,Arizona,Wenden,4.6,2020-02-16
548,La Paz,Arizona,Wenden,5.1,2020-02-17
549,La Paz,Arizona,Wenden,5.5,2020-02-18
550,La Paz,Arizona,Wenden,5.4,2020-02-19
551,La Paz,Arizona,Wenden,5.0,2020-02-20
552,La Paz,Arizona,Wenden,5.1,2020-02-21
553,La Paz,Arizona,Wenden,3.9,2020-02-22
554,La Paz,Arizona,Wenden,3.1,2020-02-23
555,La Paz,Arizona,Wenden,3.2,2020-02-24
556,La Paz,Arizona,Wenden,2.7,2020-02-25
557,La Paz,Arizona,Wenden,2.0,2020-02-26
558,La Paz,Arizona,Wenden,0.9,2020-02-27
559,La Paz,Arizona,Wenden,1.8,2020-02-28
560,La Paz,Arizona,Wenden,3.3,2020-02-29
561,La Paz,Arizona,Wenden,4.1,2020-03-01
562,La Paz,Arizona,Wenden,4.2,2020-03-02
563,La Paz,Arizona,Wenden,2.8,2020-03-03
564,La Paz,Arizona,Wenden,0.7,2020-03-04
565,La Paz,Arizona,Wenden,0.8,2020-03-05
566,La Paz,Arizona,Wenden,2.4,2020-03-06
567,La Paz,Arizona,Wenden,2.9,2020-03-07
568,La Paz,Arizona,Wenden,2.1,2020-03-08
569,La Paz,Arizona,Wenden,1.5,2020-03-09
570,La Paz,Arizona,Wenden,3.2,2020-03-10
571,La Paz,Arizona,Wenden,0.4,2020-03-11
572,La Paz,Arizona,Wenden,0.1,2020-03-12
573,La Paz,Arizona,Wenden,1.4,2020-03-13
574,La Paz,Arizona,Wenden,1.7,2020-03-14
575,La Paz,Arizona,Wenden,1.6,2020-03-15
576,La Paz,Arizona,Wenden,2.0,2020-03-16
577,La Paz,Arizona,Wenden,3.4,2020-03-17
578,La Paz,Arizona,Wenden,2.0,2020-03-18
579,La Paz,Arizona,Wenden,3.2,2020-03-19
580,La Paz,Arizona,Wenden,2.8,2020-03-20
581,La Paz,Arizona,Wenden,2.8,2020-03-21
582,La Paz,Arizona,Wenden,3.1,2020-03-22
583,La Paz,Arizona,Wenden,2.8,2020-03-23
584,La Paz,Arizona,Wenden,2.1,2020-03-24
585,La Paz,Arizona,Wenden,1.9,2020-03-25
586,La Paz,Arizona,Wenden,2.5,2020-03-26
587,La Paz,Arizona,Wenden,4.0,2020-03-27
588,La Paz,Arizona,Wenden,3.7,2020-03-28
589,La Paz,Arizona,Wenden,4.2,2020-03-29
590,La Paz,Arizona,Wenden,3.1,2020-03-30
591,La Paz,Arizona,Wenden,3.6,2020-03-31
592,Yuma,Arizona,Yuma,8.8,2020-01-22
593,Yuma,Arizona,Yuma,5.8,2020-01-23
594,Yuma,Arizona,Yuma,6.2,2020-01-24
595,Yuma,Arizona,Yuma,7.0,2020-01-25
596,Yuma,Arizona,Yuma,7.4,2020-01-26
597,Yuma,Arizona,Yuma,7.2,2020-01-27
598,Yuma,Arizona,Yuma,7.0,2020-01-28
599,Yuma,Arizona,Yuma,8.3,2020-01-29
600,Yuma,Arizona,Yuma,4.3,2020-01-30
601,Yuma,Arizona,Yuma,4.4,2020-01-31
602,Yuma,Arizona,Yuma,11.9,2020-02-01
603,Yuma,Arizona,Yuma,4.5,2020-02-02
604,Yuma,Arizona,Yuma,15.3,2020-02-03
605,Yuma,Arizona,Yuma,5.9,2020-02-04
606,Yuma,Arizona,Yuma,5.6,2020-02-05
607,Yuma,Arizona,Yuma,12.6,2020-02-06
608,Yuma,Arizona,Yuma,10.5,2020-02-07
609,Yuma,Arizona,Yuma,9.2,2020-02-08
610,Yuma,Arizona,Yuma,5.7,2020-02-09
611,Yuma,Arizona,Yuma,5.0,2020-02-10
612,Yuma,Arizona,Yuma,5.9,2020-02-11
613,Yuma,Arizona,Yuma,6.7,2020-02-12
614,Yuma,Arizona,Yuma,5.1,2020-02-13
615,Yuma,Arizona,Yuma,7.7,2020-02-14
616,Yuma,Arizona,Yuma,11.2,2020-02-15
617,Yuma,Arizona,Yuma,8.6,2020-02-16
618,Yuma,Arizona,Yuma,8.2,2020-02-17
619,Yuma,Arizona,Yuma,7.7,2020-02-18
620,Yuma,Arizona,Yuma,8.0,2020-02-19
621,Yuma,Arizona,Yuma,6.5,2020-02-20
622,Yuma,Arizona,Yuma,7.1,2020-02-21
623,Yuma,Arizona,Yuma,7.9,2020-02-22
624,Yuma,Arizona,Yuma,6.7,2020-02-23
625,Yuma,Arizona,Yuma,8.7,2020-02-24
626,Yuma,Arizona,Yuma,5.8,2020-02-25
627,Yuma,Arizona,Yuma,2.5,2020-02-26
628,Yuma,Arizona,Yuma,4.7,2020-02-27
629,Yuma,Arizona,Yuma,7.6,2020-02-28
630,Yuma,Arizona,Yuma,11.2,2020-02-29
631,Yuma,Arizona,Yuma,9.0,2020-03-01
632,Yuma,Arizona,Yuma,4.2,2020-03-02
633,Yuma,Arizona,Yuma,5.0,2020-03-03
634,Yuma,Arizona,Yuma,5.7,2020-03-04
635,Yuma,Arizona,Yuma,5.7,2020-03-05
636,Yuma,Arizona,Yuma,8.1,2020-03-06
637,Yuma,Arizona,Yuma,6.3,2020-03-07
638,Yuma,Arizona,Yuma,4.2,2020-03-08
639,Yuma,Arizona,Yuma,6.0,2020-03-09
640,Yuma,Arizona,Yuma,4.5,2020-03-10
641,Yuma,Arizona,Yuma,4.8,2020-03-11
642,Yuma,Arizona,Yuma,4.5,2020-03-12
643,Yuma,Arizona,Yuma,3.1,2020-03-13
644,Yuma,Arizona,Yuma,3.4,2020-03-14
645,Yuma,Arizona,Yuma,6.1,2020-03-15
646,Yuma,Arizona,Yuma,6.3,2020-03-16
647,Yuma,Arizona,Yuma,5.4,2020-03-17
648,Yuma,Arizona,Yuma,3.6,2020-03-18
649,Yuma,Arizona,Yuma,4.7,2020-03-19
650,Yuma,Arizona,Yuma,5.1,2020-03-20
651,Yuma,Arizona,Yuma,8.1,2020-03-21
652,Yuma,Arizona,Yuma,7.3,2020-03-22
653,Yuma,Arizona,Yuma,4.2,2020-03-23
654,Yuma,Arizona,Yuma,3.5,2020-03-24
655,Yuma,Arizona,Yuma,4.4,2020-03-25
656,Yuma,Arizona,Yuma,5.4,2020-03-26
657,Yuma,Arizona,Yuma,5.0,2020-03-27
658,Yuma,Arizona,Yuma,7.4,2020-03-28
659,Yuma,Arizona,Yuma,7.6,2020-03-29
660,Yuma,Arizona,Yuma,6.1,2020-03-30
661,Yuma,Arizona,Yuma,8.9,2020-03-31
662,Pima,Arizona,Tucson,3.8,2020-01-22
663,Pima,Arizona,Tucson,5.9,2020-01-25
664,Pima,Arizona,Tucson,4.2,2020-01-28
665,Pima,Arizona,Tucson,3.8,2020-01-31
666,Pima,Arizona,Tucson,4.7,2020-02-03
667,Pima,Arizona,Tucson,7.0,2020-02-06
668,Pima,Arizona,Tucson,3.1,2020-02-09
669,Pima,Arizona,Tucson,3.1,2020-02-12
670,Pima,Arizona,Tucson,6.6,2020-02-15
671,Pima,Arizona,Tucson,5.2,2020-02-18
672,Pima,Arizona,Tucson,5.0,2020-02-21
673,Pima,Arizona,Tucson,4.4,2020-02-24
674,Pima,Arizona,Tucson,4.3,2020-02-27
675,Pima,Arizona,Tucson,2.2,2020-03-01
676,Pima,Arizona,Tucson,3.3,2020-03-04
677,Pima,Arizona,Tucson,3.8,2020-03-07
678,Pima,Arizona,Tucson,2.6,2020-03-10
679,Pima,Arizona,Tucson,0.9,2020-03-13
680,Pima,Arizona,Tucson,2.6,2020-03-16
681,Pima,Arizona,Tucson,2.5,2020-03-19
682,Pima,Arizona,Tucson,3.8,2020-03-22
683,Pima,Arizona,Tucson,3.5,2020-03-25
684,Pima,Arizona,Tucson,3.7,2020-03-28
685,Pima,Arizona,Tucson,5.1,2020-03-31
686,Maricopa,Arizona,Phoenix,12.0,2020-01-22
687,Maricopa,Arizona,Phoenix,22.3,2020-01-23
688,Maricopa,Arizona,Phoenix,22.0,2020-01-24
689,Maricopa,Arizona,Phoenix,18.7,2020-01-25
690,Maricopa,Arizona,Phoenix,21.3,2020-01-26
691,Maricopa,Arizona,Phoenix,19.9,2020-01-27
692,Maricopa,Arizona,Phoenix,12.8,2020-01-28
693,Maricopa,Arizona,Phoenix,13.2,2020-01-29
694,Maricopa,Arizona,Phoenix,8.5,2020-01-30
695,Maricopa,Arizona,Phoenix,16.8,2020-01-31
696,Pima,Arizona,Tucson,1.6,2020-01-22
697,Pima,Arizona,Tucson,4.7,2020-01-23
698,Pima,Arizona,Tucson,4.6,2020-01-24
699,Pima,Arizona,Tucson,5.2,2020-01-25
700,Pima,Arizona,Tucson,3.7,2020-01-26
701,Pima,Arizona,Tucson,3.2,2020-01-27
702,Pima,Arizona,Tucson,3.8,2020-01-28
703,Pima,Arizona,Tucson,1.6,2020-01-29
704,Pima,Arizona,Tucson,1.7,2020-01-30
705,Pima,Arizona,Tucson,2.2,2020-01-31
706,Pima,Arizona,Tucson,5.7,2020-02-01
707,Pima,Arizona,Tucson,5.2,2020-02-02
708,Pima,Arizona,Tucson,2.1,2020-02-03
709,Pima,Arizona,Tucson,0.9,2020-02-04
710,Pima,Arizona,Tucson,5.4,2020-02-05
711,Pima,Arizona,Tucson,7.3,2020-02-06
712,Pima,Arizona,Tucson,5.0,2020-02-07
713,Pima,Arizona,Tucson,5.8,2020-02-08
714,Pima,Arizona,Tucson,1.8,2020-02-09
715,Pima,Arizona,Tucson,1.6,2020-02-10
716,Pima,Arizona,Tucson,1.7,2020-02-11
717,Pima,Arizona,Tucson,4.4,2020-02-12
718,Pima,Arizona,Tucson,2.9,2020-02-13
719,Pima,Arizona,Tucson,3.3,2020-02-14
720,Pima,Arizona,Tucson,4.4,2020-02-15
721,Pima,Arizona,Tucson,3.2,2020-02-16
722,Pima,Arizona,Tucson,2.4,2020-02-17
723,Pima,Arizona,Tucson,2.5,2020-02-18
724,Pima,Arizona,Tucson,3.4,2020-02-19
725,Pima,Arizona,Tucson,4.9,2020-02-20
726,Pima,Arizona,Tucson,3.2,2020-02-21
727,Pima,Arizona,Tucson,0.7,2020-02-22
728,Pima,Arizona,Tucson,1.7,2020-02-23
729,Pima,Arizona,Tucson,3.8,2020-02-24
730,Pima,Arizona,Tucson,2.7,2020-02-25
731,Pima,Arizona,Tucson,1.6,2020-02-26
732,Pima,Arizona,Tucson,3.3,2020-02-27
733,Pima,Arizona,Tucson,3.4,2020-02-28
734,Pima,Arizona,Tucson,2.5,2020-02-29
735,Pima,Arizona,Tucson,0.0,2020-03-01
736,Pima,Arizona,Tucson,0.2,2020-03-02
737,Pima,Arizona,Tucson,-0.6,2020-03-03
738,Pima,Arizona,Tucson,0.2,2020-03-04
739,Pima,Arizona,Tucson,1.6,2020-03-05
740,Pima,Arizona,Tucson,0.2,2020-03-06
741,Pima,Arizona,Tucson,0.8,2020-03-07
742,Pima,Arizona,Tucson,0.0,2020-03-08
743,Pima,Arizona,Tucson,1.5,2020-03-09
744,Pima,Arizona,Tucson,-0.8,2020-03-10
745,Pima,Arizona,Tucson,0.0,2020-03-11
746,Pima,Arizona,Tucson,0.4,2020-03-12
747,Pima,Arizona,Tucson,-0.6,2020-03-13
748,Pima,Arizona,Tucson,0.0,2020-03-14
749,Pima,Arizona,Tucson,0.0,2020-03-15
750,Pima,Arizona,Tucson,-0.1,2020-03-16
751,Pima,Arizona,Tucson,1.0,2020-03-17
752,Pima,Arizona,Tucson,1.1,2020-03-18
753,Pima,Arizona,Tucson,0.5,2020-03-19
754,Pima,Arizona,Tucson,0.7,2020-03-20
755,Pima,Arizona,Tucson,1.7,2020-03-21
756,Pima,Arizona,Tucson,1.3,2020-03-22
757,Pima,Arizona,Tucson,0.0,2020-03-23
758,Pima,Arizona,Tucson,0.1,2020-03-24
759,Pima,Arizona,Tucson,1.5,2020-03-25
760,Pima,Arizona,Tucson,-0.2,2020-03-26
761,Pima,Arizona,Tucson,1.9,2020-03-27
762,Pima,Arizona,Tucson,2.1,2020-03-28
763,Pima,Arizona,Tucson,1.5,2020-03-29
764,Pima,Arizona,Tucson,2.1,2020-03-30
765,Pima,Arizona,Tucson,1.6,2020-03-31
766,Pulaski,Arkansas,North Little Rock,11.6,2020-01-22
767,Pulaski,Arkansas,North Little Rock,6.8,2020-01-23
768,Pulaski,Arkansas,North Little Rock,4.6,2020-01-24
769,Pulaski,Arkansas,North Little Rock,5.8,2020-01-25
770,Pulaski,Arkansas,North Little Rock,8.5,2020-01-26
771,Pulaski,Arkansas,North Little Rock,7.1,2020-01-27
772,Pulaski,Arkansas,North Little Rock,12.2,2020-01-28
773,Pulaski,Arkansas,North Little Rock,6.1,2020-01-29
774,Pulaski,Arkansas,North Little Rock,12.2,2020-01-30
775,Pulaski,Arkansas,North Little Rock,9.2,2020-01-31
776,Pulaski,Arkansas,North Little Rock,4.6,2020-02-01
777,Pulaski,Arkansas,North Little Rock,5.5,2020-02-02
778,Pulaski,Arkansas,North Little Rock,5.9,2020-02-03
779,Pulaski,Arkansas,North Little Rock,4.2,2020-02-04
780,Pulaski,Arkansas,North Little Rock,1.0,2020-02-05
781,Pulaski,Arkansas,North Little Rock,4.9,2020-02-06
782,Pulaski,Arkansas,North Little Rock,5.8,2020-02-07
783,Pulaski,Arkansas,North Little Rock,5.7,2020-02-08
784,Pulaski,Arkansas,North Little Rock,5.1,2020-02-09
785,Pulaski,Arkansas,North Little Rock,3.2,2020-02-10
786,Pulaski,Arkansas,North Little Rock,4.2,2020-02-11
787,Pulaski,Arkansas,North Little Rock,3.9,2020-02-12
788,Pulaski,Arkansas,North Little Rock,2.2,2020-02-13
789,Pulaski,Arkansas,North Little Rock,3.7,2020-02-14
790,Pulaski,Arkansas,North Little Rock,4.8,2020-02-15
791,Pulaski,Arkansas,North Little Rock,7.5,2020-02-16
792,Pulaski,Arkansas,North Little Rock,5.8,2020-02-17
793,Pulaski,Arkansas,North Little Rock,5.3,2020-02-18
794,Pulaski,Arkansas,North Little Rock,4.8,2020-02-21
795,Pulaski,Arkansas,North Little Rock,6.9,2020-02-22
796,Pulaski,Arkansas,North Little Rock,8.0,2020-02-23
797,Pulaski,Arkansas,North Little Rock,4.0,2020-02-24
798,Pulaski,Arkansas,North Little Rock,2.2,2020-02-25
799,Pulaski,Arkansas,North Little Rock,2.8,2020-02-26
800,Pulaski,Arkansas,North Little Rock,4.6,2020-02-27
801,Pulaski,Arkansas,North Little Rock,4.9,2020-02-28
802,Pulaski,Arkansas,North Little Rock,7.1,2020-02-29
803,Pulaski,Arkansas,North Little Rock,8.5,2020-03-01
804,Pulaski,Arkansas,North Little Rock,9.7,2020-03-02
805,Pulaski,Arkansas,North Little Rock,9.7,2020-03-03
806,Pulaski,Arkansas,North Little Rock,11.9,2020-03-04
807,Pulaski,Arkansas,North Little Rock,6.0,2020-03-05
808,Pulaski,Arkansas,North Little Rock,4.8,2020-03-06
809,Pulaski,Arkansas,North Little Rock,12.9,2020-03-07
810,Pulaski,Arkansas,North Little Rock,11.4,2020-03-08
811,Pulaski,Arkansas,North Little Rock,7.8,2020-03-09
812,Pulaski,Arkansas,North Little Rock,4.4,2020-03-10
813,Pulaski,Arkansas,North Little Rock,7.8,2020-03-11
814,Pulaski,Arkansas,North Little Rock,12.2,2020-03-12
815,Pulaski,Arkansas,North Little Rock,6.3,2020-03-13
816,Pulaski,Arkansas,North Little Rock,3.0,2020-03-14
817,Pulaski,Arkansas,North Little Rock,3.4,2020-03-15
818,Pulaski,Arkansas,North Little Rock,8.0,2020-03-16
819,Pulaski,Arkansas,North Little Rock,4.9,2020-03-17
820,Pulaski,Arkansas,North Little Rock,4.2,2020-03-18
821,Pulaski,Arkansas,North Little Rock,10.2,2020-03-19
822,Pulaski,Arkansas,North Little Rock,4.5,2020-03-20
823,Pulaski,Arkansas,North Little Rock,4.0,2020-03-21
824,Pulaski,Arkansas,North Little Rock,3.8,2020-03-22
825,Pulaski,Arkansas,North Little Rock,3.2,2020-03-23
826,Pulaski,Arkansas,North Little Rock,7.4,2020-03-24
827,Pulaski,Arkansas,North Little Rock,3.7,2020-03-25
828,Pulaski,Arkansas,North Little Rock,11.9,2020-03-26
829,Pulaski,Arkansas,North Little Rock,15.8,2020-03-27
830,Pulaski,Arkansas,North Little Rock,11.5,2020-03-28
831,Pulaski,Arkansas,North Little Rock,4.5,2020-03-29
832,Pulaski,Arkansas,North Little Rock,8.5,2020-03-30
833,Pulaski,Arkansas,North Little Rock,6.8,2020-03-31
834,Pulaski,Arkansas,North Little Rock,12.6,2020-01-28
835,Pulaski,Arkansas,North Little Rock,5.2,2020-02-09
836,Pulaski,Arkansas,North Little Rock,5.1,2020-02-21
837,Pulaski,Arkansas,North Little Rock,11.7,2020-03-04
838,Pulaski,Arkansas,North Little Rock,8.3,2020-03-16
839,Pulaski,Arkansas,North Little Rock,11.9,2020-03-28
840,Pulaski,Arkansas,Little Rock,6.8,2020-01-25
841,Pulaski,Arkansas,Little Rock,10.2,2020-01-31
842,Pulaski,Arkansas,Little Rock,4.8,2020-02-06
843,Pulaski,Arkansas,Little Rock,3.4,2020-02-12
844,Pulaski,Arkansas,Little Rock,5.4,2020-02-18
845,Pulaski,Arkansas,Little Rock,4.4,2020-02-24
846,Pulaski,Arkansas,Little Rock,8.3,2020-03-01
847,Pulaski,Arkansas,Little Rock,17.6,2020-03-07
848,Pulaski,Arkansas,Little Rock,5.9,2020-03-13
849,Pulaski,Arkansas,Little Rock,11.7,2020-03-19
850,Pulaski,Arkansas,Little Rock,3.9,2020-03-25
851,Pulaski,Arkansas,Little Rock,6.9,2020-03-31
852,Arkansas,Arkansas,Stuttgart,17.3,2020-01-22
853,Arkansas,Arkansas,Stuttgart,3.3,2020-01-25
854,Arkansas,Arkansas,Stuttgart,9.9,2020-01-28
855,Arkansas,Arkansas,Stuttgart,9.2,2020-01-31
856,Arkansas,Arkansas,Stuttgart,4.4,2020-02-03
857,Arkansas,Arkansas,Stuttgart,1.6,2020-02-06
858,Arkansas,Arkansas,Stuttgart,4.0,2020-02-09
859,Arkansas,Arkansas,Stuttgart,3.5,2020-02-12
860,Arkansas,Arkansas,Stuttgart,3.2,2020-02-15
861,Arkansas,Arkansas,Stuttgart,5.9,2020-02-18
862,Arkansas,Arkansas,Stuttgart,4.9,2020-02-21
863,Arkansas,Arkansas,Stuttgart,2.1,2020-02-24
864,Arkansas,Arkansas,Stuttgart,4.1,2020-02-27
865,Arkansas,Arkansas,Stuttgart,8.1,2020-03-01
866,Arkansas,Arkansas,Stuttgart,6.0,2020-03-04
867,Arkansas,Arkansas,Stuttgart,7.8,2020-03-07
868,Arkansas,Arkansas,Stuttgart,5.0,2020-03-10
869,Arkansas,Arkansas,Stuttgart,5.4,2020-03-13
870,Arkansas,Arkansas,Stuttgart,6.3,2020-03-16
871,Arkansas,Arkansas,Stuttgart,10.2,2020-03-19
872,Arkansas,Arkansas,Stuttgart,3.5,2020-03-22
873,Arkansas,Arkansas,Stuttgart,9.6,2020-03-28
874,Arkansas,Arkansas,Stuttgart,4.6,2020-03-31
875,Union,Arkansas,El Dorado,7.4,2020-01-25
876,Union,Arkansas,El Dorado,8.4,2020-01-31
877,Union,Arkansas,El Dorado,4.4,2020-02-09
878,Union,Arkansas,El Dorado,4.1,2020-02-15
879,Union,Arkansas,El Dorado,4.0,2020-02-24
880,Union,Arkansas,El Dorado,7.4,2020-03-01
881,Union,Arkansas,El Dorado,8.5,2020-03-07
882,Union,Arkansas,El Dorado,5.1,2020-03-13
883,Union,Arkansas,El Dorado,11.3,2020-03-19
884,Union,Arkansas,El Dorado,5.5,2020-03-25
885,Garland,Arkansas,Hot Springs (Hot Springs National Park),5.5,2020-01-25
886,Garland,Arkansas,Hot Springs (Hot Springs National Park),9.5,2020-01-31
887,Garland,Arkansas,Hot Springs (Hot Springs National Park),5.3,2020-02-06
888,Garland,Arkansas,Hot Springs (Hot Springs National Park),1.7,2020-02-12
889,Garland,Arkansas,Hot Springs (Hot Springs National Park),3.9,2020-02-18
890,Garland,Arkansas,Hot Springs (Hot Springs National Park),5.2,2020-02-21
891,Garland,Arkansas,Hot Springs (Hot Springs National Park),7.2,2020-03-01
892,Garland,Arkansas,Hot Springs (Hot Springs National Park),5.2,2020-03-10
893,Garland,Arkansas,Hot Springs (Hot Springs National Park),3.3,2020-03-22
894,Garland,Arkansas,Hot Springs (Hot Springs National Park),4.3,2020-03-25
895,Crittenden,Arkansas,Marion,9.7,2020-01-22
896,Crittenden,Arkansas,Marion,5.2,2020-01-25
897,Crittenden,Arkansas,Marion,11.7,2020-01-28
898,Crittenden,Arkansas,Marion,19.1,2020-01-31
899,Crittenden,Arkansas,Marion,4.6,2020-02-03
900,Crittenden,Arkansas,Marion,3.2,2020-02-06
901,Crittenden,Arkansas,Marion,4.6,2020-02-09
902,Crittenden,Arkansas,Marion,4.8,2020-02-12
903,Crittenden,Arkansas,Marion,3.9,2020-02-15
904,Crittenden,Arkansas,Marion,7.7,2020-02-18
905,Crittenden,Arkansas,Marion,5.7,2020-02-21
906,Crittenden,Arkansas,Marion,6.0,2020-02-24
907,Crittenden,Arkansas,Marion,2.8,2020-02-27
908,Crittenden,Arkansas,Marion,7.1,2020-03-01
909,Crittenden,Arkansas,Marion,6.4,2020-03-04
910,Crittenden,Arkansas,Marion,6.0,2020-03-07
911,Crittenden,Arkansas,Marion,4.2,2020-03-10
912,Crittenden,Arkansas,Marion,5.9,2020-03-13
913,Crittenden,Arkansas,Marion,8.7,2020-03-16
914,Crittenden,Arkansas,Marion,9.9,2020-03-19
915,Crittenden,Arkansas,Marion,5.4,2020-03-22
916,Crittenden,Arkansas,Marion,8.5,2020-03-25
917,Crittenden,Arkansas,Marion,10.4,2020-03-28
918,Crittenden,Arkansas,Marion,5.9,2020-03-31
919,Jackson,Arkansas,Newport,4.3,2020-01-25
920,Jackson,Arkansas,Newport,14.9,2020-01-31
921,Jackson,Arkansas,Newport,3.6,2020-02-06
922,Jackson,Arkansas,Newport,3.0,2020-02-15
923,Jackson,Arkansas,Newport,5.2,2020-02-21
924,Jackson,Arkansas,Newport,5.9,2020-03-01
925,Jackson,Arkansas,Newport,9.0,2020-03-04
926,Jackson,Arkansas,Newport,3.6,2020-03-10
927,Jackson,Arkansas,Newport,7.7,2020-03-16
928,Jackson,Arkansas,Newport,4.5,2020-03-22
929,Jackson,Arkansas,Newport,10.2,2020-03-28
930,Washington,Arkansas,Springdale,4.7,2020-01-22
931,Washington,Arkansas,Springdale,6.2,2020-01-25
932,Washington,Arkansas,Springdale,9.7,2020-01-28
933,Washington,Arkansas,Springdale,5.4,2020-01-31
934,Washington,Arkansas,Springdale,6.8,2020-02-06
935,Washington,Arkansas,Springdale,4.2,2020-02-09
936,Washington,Arkansas,Springdale,2.9,2020-02-12
937,Washington,Arkansas,Springdale,3.5,2020-02-15
938,Washington,Arkansas,Springdale,6.7,2020-02-18
939,Washington,Arkansas,Springdale,6.0,2020-02-21
940,Washington,Arkansas,Springdale,2.9,2020-02-24
941,Washington,Arkansas,Springdale,3.8,2020-02-27
942,Washington,Arkansas,Springdale,7.4,2020-03-01
943,Washington,Arkansas,Springdale,5.6,2020-03-04
944,Washington,Arkansas,Springdale,11.9,2020-03-07
945,Washington,Arkansas,Springdale,3.5,2020-03-10
